order_id,payment_sequential,payment_type,payment_installments,payment_value
order_00001978,1,credit_card,1,324.81
order_00001979,1,credit_card,10,213.74
order_00001980,1,credit_card,1,61.82
order_00001981,1,credit_card,10,67.98
order_00001982,1,credit_card,1,23.8
order_00001983,1,credit_card,1,136.94
order_00001984,1,credit_card,1,60.8
order_00001985,1,credit_card,1,81.8
order_00001986,1,credit_card,8,33.85
order_00001987,1,credit_card,8,101.29
order_00001988,1,boleto,1,16.32
order_00001989,1,credit_card,1,83.98
order_00001990,1,credit_card,3,301.09
order_00001991,1,credit_card,8,131.31
order_00001992,1,credit_card,4,139.46
order_00001993,1,credit_card,3,191.95
order_00001994,1,credit_card,1,118.07
order_00001995,1,credit_card,3,76.64
order_00001996,1,credit_card,2,75.56
order_00001997,1,boleto,1,14.74
order_00001998,1,boleto,1,166.97
order_00001999,1,debit_card,1,180.29
order_00002000,1,credit_card,8,6.67
order_00002000,2,credit_card,2,10.39
order_00002001,1,credit_card,2,190.97
order_00002002,1,debit_card,1,147.07
order_00002003,1,credit_card,5,45.79
order_00002004,1,credit_card,1,144.87
order_00002005,1,boleto,1,570.88
order_00002006,1,credit_card,6,22.67
order_00002007,1,credit_card,4,93.42
order_00002008,1,credit_card,6,15.78
order_00002009,1,boleto,1,19.97
order_00002010,1,boleto,1,60.96
order_00002010,2,credit_card,2,77.74
order_00002011,1,boleto,1,51.24
order_00002012,1,credit_card,4,18.71
order_00002013,1,boleto,1,6.11
order_00002013,2,credit_card,4,14.07
order_00002014,1,credit_card,3,196.81
order_00002015,1,boleto,1,102.0
order_00002016,1,credit_card,1,244.79
order_00002017,1,credit_card,1,49.25
order_00002018,1,credit_card,1,6.63
order_00002019,1,voucher,1,139.36
order_00002020,1,credit_card,1,76.79
order_00002021,1,credit_card,6,173.48
order_00002022,1,credit_card,4,39.54
order_00002023,1,credit_card,2,47.22
order_00002024,1,credit_card,8,122.36
order_00002025,1,credit_card,1,28.96
order_00002026,1,boleto,1,35.79
order_00002027,1,credit_card,6,180.2
order_00002028,1,credit_card,2,57.66
order_00002029,1,credit_card,6,135.24
order_00002030,1,credit_card,1,38.15
order_00002031,1,credit_card,1,629.63
order_00002032,1,credit_card,1,60.43
order_00002033,1,credit_card,10,69.4
order_00002034,1,credit_card,1,81.91
order_00002035,1,credit_card,5,24.0
order_00002036,1,credit_card,1,204.68
order_00002037,1,credit_card,1,113.47
order_00002038,1,boleto,1,61.52
order_00002039,1,credit_card,1,173.79
order_00002039,2,credit_card,1,128.23
order_00002040,1,credit_card,3,17.31
order_00002041,1,credit_card,1,67.43
order_00002042,1,credit_card,10,152.64
order_00002043,1,credit_card,1,131.65
order_00002044,1,boleto,1,131.39
order_00002045,1,credit_card,2,82.87
order_00002046,1,credit_card,2,54.9
order_00002047,1,boleto,1,36.26
order_00002048,1,boleto,1,91.49
order_00002049,1,credit_card,4,118.93
order_00002050,1,credit_card,5,16.58
order_00002051,1,boleto,1,67.55
order_00002052,1,credit_card,1,29.18
order_00002052,2,credit_card,4,42.19
order_00002053,1,credit_card,3,149.13
order_00002054,1,boleto,1,62.29
order_00002055,1,credit_card,6,270.5
order_00002056,1,credit_card,5,286.45
order_00002057,1,credit_card,2,71.01
order_00002058,1,credit_card,1,32.08
order_00002058,2,credit_card,8,72.94
order_00002059,1,boleto,1,125.49
order_00002060,1,credit_card,8,170.83
order_00002061,1,credit_card,4,111.48
order_00002062,1,boleto,1,345.93
order_00002063,1,credit_card,4,192.95
order_00002064,1,credit_card,1,27.33
order_00002065,1,boleto,1,119.04
order_00002066,1,boleto,1,86.23
order_00002067,1,credit_card,3,42.65
order_00002068,1,credit_card,5,24.39
order_00002069,1,credit_card,2,54.23
order_00002070,1,voucher,1,101.22
order_00002071,1,credit_card,4,93.08
order_00002072,1,credit_card,1,141.49
order_00002073,1,credit_card,1,53.35
order_00002074,1,credit_card,5,91.2
order_00002075,1,credit_card,1,92.18
order_00002076,1,credit_card,6,161.06
order_00002077,1,credit_card,3,61.91
order_00002078,1,credit_card,2,56.86
order_00002079,1,debit_card,1,195.47
order_00002080,1,boleto,1,33.69
order_00002081,1,voucher,1,195.5
order_00002082,1,boleto,1,410.13
order_00002083,1,boleto,1,156.21
order_00002084,1,boleto,1,258.89
order_00002085,1,boleto,1,10.13
order_00002086,1,credit_card,1,185.21
order_00002087,1,credit_card,1,137.91
order_00002088,1,credit_card,1,137.96
order_00002089,1,boleto,1,44.88
order_00002090,1,voucher,1,91.73
order_00002091,1,credit_card,4,130.98
order_00002092,1,credit_card,6,212.73
order_00002093,1,voucher,1,72.22
order_00002094,1,credit_card,5,134.8
order_00002095,1,credit_card,1,445.01
order_00002096,1,credit_card,1,69.72
order_00002097,1,credit_card,1,34.55
order_00002098,1,credit_card,5,153.23
order_00002099,1,credit_card,1,79.54
order_00002100,1,voucher,1,76.44
order_00002101,1,boleto,1,412.03
order_00002102,1,credit_card,1,302.96
order_00002102,2,credit_card,4,216.51
order_00002103,1,credit_card,6,74.59
order_00002104,1,boleto,1,75.43
order_00002105,1,credit_card,4,271.87
order_00002106,1,credit_card,1,2.52
order_00002107,1,credit_card,1,74.95
order_00002108,1,credit_card,1,72.0
order_00002109,1,credit_card,1,19.44
order_00002110,1,voucher,1,55.17
order_00002111,1,credit_card,6,26.96
order_00002112,1,voucher,1,35.11
order_00002113,1,boleto,1,179.06
order_00002114,1,credit_card,1,45.72
order_00002115,1,credit_card,4,53.24
order_00002116,1,credit_card,4,51.79
order_00002117,1,boleto,1,19.9
order_00002117,2,credit_card,1,26.08
order_00002118,1,credit_card,2,356.29
order_00002119,1,credit_card,1,136.13
order_00002120,1,credit_card,5,67.8
order_00002121,1,boleto,1,16.07
order_00002121,2,credit_card,5,21.79
order_00002122,1,credit_card,2,117.56
order_00002123,1,voucher,1,200.38
order_00002124,1,boleto,1,62.47
order_00002125,1,credit_card,6,91.3
order_00002126,1,credit_card,4,122.34
order_00002127,1,credit_card,1,58.52
order_00002128,1,credit_card,1,144.41
order_00002129,1,credit_card,6,196.87
order_00002130,1,credit_card,1,11.05
order_00002131,1,credit_card,2,638.34
order_00002132,1,boleto,1,30.92
order_00002133,1,boleto,1,70.37
order_00002134,1,credit_card,1,236.31
order_00002135,1,credit_card,1,43.48
order_00002136,1,credit_card,8,67.38
order_00002137,1,credit_card,4,41.2
order_00002138,1,credit_card,1,44.37
order_00002139,1,credit_card,10,85.41
order_00002140,1,credit_card,2,16.0
order_00002141,1,credit_card,8,48.18
order_00002142,1,credit_card,5,472.65
order_00002143,1,boleto,1,212.04
order_00002144,1,credit_card,1,31.73
order_00002145,1,credit_card,2,23.65
order_00002146,1,boleto,1,27.65
order_00002147,1,credit_card,6,24.55
order_00002148,1,credit_card,3,201.59
order_00002149,1,credit_card,6,84.87
order_00002150,1,credit_card,6,53.59
order_00002151,1,boleto,1,32.09
order_00002152,1,credit_card,10,33.09
order_00002153,1,credit_card,1,247.17
order_00002154,1,boleto,1,144.94
order_00002155,1,credit_card,4,318.52
order_00002156,1,credit_card,6,47.27
order_00002157,1,boleto,1,92.96
order_00002158,1,boleto,1,601.17
order_00002159,1,credit_card,1,125.89
order_00002160,1,boleto,1,25.44
order_00002161,1,boleto,1,65.63
order_00002162,1,credit_card,1,206.09
order_00002163,1,credit_card,10,303.42
order_00002164,1,boleto,1,41.99
order_00002165,1,credit_card,8,38.89
order_00002166,1,credit_card,1,26.6
order_00002167,1,credit_card,2,145.66
order_00002168,1,boleto,1,152.64
order_00002169,1,credit_card,1,275.81
order_00002170,1,credit_card,3,63.9
order_00002171,1,voucher,1,61.82
order_00002172,1,credit_card,1,37.29
order_00002173,1,boleto,1,390.27
order_00002174,1,voucher,1,67.75
order_00002175,1,credit_card,1,198.93
order_00002176,1,credit_card,1,7.65
order_00002177,1,credit_card,4,49.84
order_00002178,1,credit_card,1,158.21
order_00002179,1,credit_card,8,462.5
order_00002180,1,credit_card,3,115.5
order_00002181,1,boleto,1,353.24
order_00002182,1,boleto,1,152.51
order_00002183,1,credit_card,6,28.11
order_00002184,1,boleto,1,596.7
order_00002185,1,credit_card,1,55.17
order_00002186,1,credit_card,3,2.29
order_00002186,2,credit_card,3,3.41
order_00002187,1,credit_card,3,93.97
order_00002188,1,credit_card,1,15.77
order_00002189,1,credit_card,6,61.9
order_00002190,1,credit_card,1,47.68
order_00002191,1,boleto,1,107.22
order_00002192,1,credit_card,8,63.16
order_00002193,1,debit_card,1,298.61
order_00002194,1,voucher,1,35.55
order_00002195,1,boleto,1,21.26
order_00002196,1,credit_card,10,21.14
order_00002197,1,credit_card,1,186.66
order_00002198,1,credit_card,1,65.58
order_00002199,1,credit_card,5,112.07
order_00002200,1,credit_card,6,239.09
order_00002201,1,credit_card,1,63.01
order_00002202,1,credit_card,2,46.41
order_00002203,1,credit_card,10,70.99
order_00002203,2,credit_card,1,105.25
order_00002204,1,credit_card,1,28.73
order_00002205,1,credit_card,1,282.19
order_00002206,1,credit_card,2,15.46
order_00002207,1,credit_card,3,148.55
order_00002208,1,credit_card,4,358.1
order_00002209,1,boleto,1,83.2
order_00002210,1,credit_card,2,11.29
order_00002211,1,voucher,1,121.63
order_00002212,1,boleto,1,63.48
order_00002212,2,credit_card,2,72.39
order_00002213,1,credit_card,2,302.29
order_00002214,1,credit_card,3,25.55
order_00002215,1,boleto,1,65.38
order_00002216,1,credit_card,2,38.27
order_00002217,1,credit_card,8,13.04
order_00002218,1,credit_card,10,51.56
order_00002219,1,credit_card,1,147.67
order_00002220,1,credit_card,1,80.33
order_00002221,1,credit_card,1,106.86
order_00002222,1,credit_card,3,15.29
order_00002223,1,debit_card,1,20.13
order_00002224,1,credit_card,2,63.82
order_00002225,1,credit_card,5,26.81
order_00002226,1,credit_card,4,154.24
order_00002227,1,credit_card,4,16.07
order_00002228,1,credit_card,2,239.12
order_00002229,1,credit_card,1,25.04
order_00002230,1,boleto,1,45.19
order_00002231,1,credit_card,10,62.08
order_00002232,1,credit_card,2,55.11
order_00002233,1,credit_card,1,78.43
order_00002234,1,credit_card,4,21.96
order_00002234,2,boleto,1,37.07
order_00002235,1,credit_card,1,100.94
order_00002236,1,credit_card,4,60.03
order_00002237,1,credit_card,1,58.51
order_00002238,1,boleto,1,141.66
order_00002239,1,credit_card,3,32.18
order_00002240,1,credit_card,6,303.21
order_00002241,1,credit_card,1,66.43
order_00002242,1,boleto,1,222.25
order_00002243,1,credit_card,4,15.46
order_00002244,1,credit_card,2,39.46
order_00002245,1,credit_card,3,331.51
order_00002246,1,credit_card,1,344.07
order_00002247,1,credit_card,10,456.93
order_00002248,1,boleto,1,192.57
order_00002249,1,credit_card,1,115.47
order_00002250,1,credit_card,10,270.31
order_00002251,1,credit_card,2,134.92
order_00002252,1,credit_card,1,84.85
order_00002253,1,credit_card,2,20.64
order_00002254,1,credit_card,1,89.98
order_00002255,1,boleto,1,501.96
order_00002256,1,credit_card,2,103.22
order_00002257,1,credit_card,1,78.38
order_00002258,1,boleto,1,107.47
order_00002259,1,credit_card,1,56.23
order_00002259,2,credit_card,1,71.82
order_00002260,1,credit_card,1,42.78
order_00002261,1,credit_card,3,22.22
order_00002262,1,debit_card,1,16.83
order_00002263,1,credit_card,1,17.49
order_00002264,1,credit_card,3,155.93
order_00002265,1,credit_card,5,131.94
order_00002265,2,credit_card,1,78.73
order_00002266,1,credit_card,2,11.97
order_00002267,1,credit_card,3,95.13
order_00002268,1,credit_card,4,110.48
order_00002269,1,credit_card,5,59.19
order_00002270,1,boleto,1,95.96
order_00002271,1,credit_card,1,10.92
order_00002272,1,credit_card,1,41.04
order_00002273,1,credit_card,10,177.09
order_00002274,1,credit_card,2,167.35
order_00002275,1,credit_card,5,82.21
order_00002276,1,credit_card,10,45.49
order_00002277,1,credit_card,10,172.08
order_00002278,1,credit_card,1,130.18
order_00002279,1,credit_card,1,52.43
order_00002280,1,credit_card,10,18.21
order_00002281,1,credit_card,1,15.19
order_00002282,1,credit_card,6,402.86
order_00002283,1,credit_card,2,254.96
order_00002284,1,boleto,1,351.07
order_00002285,1,credit_card,1,86.8
order_00002286,1,credit_card,1,83.93
order_00002287,1,credit_card,3,52.82
order_00002288,1,credit_card,1,182.97
order_00002289,1,credit_card,6,7.01
order_00002289,2,credit_card,5,7.41
order_00002290,1,credit_card,4,358.27
order_00002291,1,boleto,1,59.99
order_00002292,1,credit_card,5,40.6
order_00002293,1,credit_card,1,57.89
order_00002294,1,credit_card,1,96.21
order_00002295,1,boleto,1,65.28
order_00002296,1,boleto,1,77.09
order_00002297,1,credit_card,2,78.56
order_00002298,1,boleto,1,95.46
order_00002299,1,debit_card,1,46.88
order_00002300,1,credit_card,2,387.23
order_00002301,1,credit_card,5,227.49
order_00002302,1,boleto,1,240.12
order_00002303,1,credit_card,3,13.83
order_00002304,1,credit_card,3,64.17
order_00002305,1,credit_card,8,29.85
order_00002305,2,credit_card,3,46.9
order_00002306,1,credit_card,1,46.67
order_00002307,1,credit_card,1,19.13
order_00002308,1,boleto,1,134.5
order_00002309,1,boleto,1,115.78
order_00002310,1,credit_card,1,16.11
order_00002311,1,boleto,1,134.6
order_00002312,1,credit_card,2,407.48
order_00002313,1,credit_card,2,89.55
order_00002314,1,credit_card,2,327.43
order_00002315,1,credit_card,3,107.63
order_00002316,1,debit_card,1,41.91
order_00002317,1,credit_card,3,201.96
order_00002318,1,credit_card,6,95.55
order_00002319,1,credit_card,10,40.39
order_00002320,1,credit_card,6,124.52
order_00002321,1,credit_card,4,117.05
order_00002322,1,credit_card,3,73.07
order_00002323,1,credit_card,1,20.42
order_00002324,1,credit_card,2,228.67
order_00002325,1,credit_card,10,63.66
order_00002326,1,debit_card,1,29.92
order_00002327,1,credit_card,2,40.18
order_00002328,1,credit_card,4,160.28
order_00002329,1,credit_card,4,17.77
order_00002330,1,credit_card,3,156.72
order_00002331,1,credit_card,6,103.78
order_00002332,1,credit_card,10,54.66
order_00002333,1,credit_card,3,202.62
order_00002334,1,credit_card,2,110.78
order_00002335,1,boleto,1,33.09
order_00002336,1,credit_card,1,334.17
order_00002337,1,credit_card,4,167.3
order_00002338,1,credit_card,3,44.51
order_00002339,1,credit_card,4,97.65
order_00002340,1,credit_card,1,151.15
order_00002341,1,credit_card,3,34.3
order_00002342,1,boleto,1,55.99
order_00002343,1,boleto,1,25.57
order_00002344,1,credit_card,10,391.23
order_00002345,1,credit_card,4,177.54
order_00002346,1,credit_card,2,17.4
order_00002347,1,credit_card,5,66.84
order_00002348,1,credit_card,2,30.35
order_00002349,1,credit_card,1,15.21
order_00002350,1,credit_card,1,78.86
order_00002351,1,credit_card,6,59.62
order_00002352,1,credit_card,1,73.21
order_00002353,1,credit_card,5,55.5
order_00002354,1,credit_card,2,82.09
order_00002355,1,boleto,1,317.8
order_00002356,1,credit_card,4,615.81
order_00002357,1,credit_card,3,219.09
order_00002358,1,voucher,1,114.64
order_00002359,1,credit_card,2,50.77
order_00002360,1,credit_card,8,211.99
order_00002361,1,credit_card,1,45.78
order_00002362,1,credit_card,1,95.71
order_00002363,1,credit_card,4,74.29
order_00002364,1,credit_card,10,211.28
order_00002365,1,boleto,1,402.04
order_00002366,1,credit_card,3,535.34
order_00002367,1,credit_card,2,148.01
order_00002368,1,credit_card,1,85.91
order_00002369,1,credit_card,4,374.9
order_00002370,1,credit_card,2,16.9
order_00002371,1,credit_card,1,42.6
order_00002372,1,credit_card,4,38.01
order_00002373,1,boleto,1,29.76
order_00002374,1,credit_card,3,217.89
order_00002375,1,credit_card,2,112.42
order_00002376,1,credit_card,6,35.66
order_00002377,1,credit_card,8,64.46
order_00002378,1,credit_card,2,92.03
order_00002379,1,boleto,1,251.37
order_00002380,1,credit_card,3,103.31
order_00002381,1,boleto,1,125.66
order_00002382,1,credit_card,2,26.99
order_00002383,1,credit_card,2,6.7
order_00002383,2,credit_card,3,10.4
order_00002384,1,credit_card,5,102.08
order_00002385,1,boleto,1,406.68
order_00002386,1,credit_card,4,41.85
order_00002387,1,credit_card,5,190.47
order_00002388,1,credit_card,8,283.62
order_00002389,1,credit_card,6,148.27
order_00002390,1,credit_card,3,46.88
order_00002391,1,voucher,1,13.18
order_00002392,1,credit_card,2,89.58
order_00002392,2,credit_card,8,46.54
order_00002393,1,credit_card,10,16.8
order_00002394,1,credit_card,1,37.26
order_00002395,1,boleto,1,191.06
order_00002396,1,boleto,1,145.19
order_00002397,1,credit_card,1,75.0
order_00002398,1,boleto,1,24.17
order_00002399,1,credit_card,10,106.17
order_00002400,1,boleto,1,109.93
order_00002401,1,credit_card,5,75.84
order_00002402,1,boleto,1,147.38
order_00002403,1,boleto,1,131.48
order_00002404,1,credit_card,3,336.77
order_00002405,1,voucher,1,143.99
order_00002406,1,voucher,1,56.33
order_00002407,1,credit_card,1,57.82
order_00002408,1,credit_card,2,115.39
order_00002409,1,credit_card,1,57.95
order_00002410,1,credit_card,5,29.05
order_00002410,2,credit_card,10,64.72
order_00002411,1,credit_card,2,115.29
order_00002412,1,credit_card,1,60.2
order_00002413,1,credit_card,2,397.57
order_00002414,1,credit_card,5,22.72
order_00002415,1,credit_card,4,235.02
order_00002416,1,boleto,1,57.35
order_00002417,1,credit_card,5,115.37
order_00002418,1,voucher,1,21.49
order_00002418,2,credit_card,4,28.37
order_00002419,1,boleto,1,128.57
order_00002420,1,debit_card,1,533.3
order_00002421,1,boleto,1,47.36
order_00002422,1,credit_card,1,444.01
order_00002423,1,credit_card,1,39.66
order_00002424,1,boleto,1,91.25
order_00002425,1,credit_card,2,146.22
order_00002426,1,credit_card,3,64.79
order_00002427,1,credit_card,2,28.24
order_00002428,1,credit_card,3,42.38
order_00002429,1,boleto,1,77.15
order_00002430,1,boleto,1,180.3
order_00002431,1,credit_card,1,255.18
order_00002432,1,credit_card,2,34.33
order_00002433,1,credit_card,1,77.49
order_00002434,1,credit_card,5,20.06
order_00002435,1,credit_card,5,80.52
order_00002436,1,credit_card,1,208.99
order_00002437,1,credit_card,2,14.17
order_00002438,1,credit_card,6,24.32
order_00002439,1,boleto,1,115.3
order_00002440,1,credit_card,1,261.03
order_00002441,1,credit_card,1,66.58
order_00002442,1,boleto,1,101.04
order_00002442,2,boleto,1,153.89
order_00002443,1,credit_card,4,24.4
order_00002444,1,credit_card,8,24.98
order_00002445,1,boleto,1,95.91
order_00002446,1,credit_card,1,27.55
order_00002447,1,credit_card,1,41.97
order_00002448,1,credit_card,10,73.53
order_00002449,1,credit_card,1,28.23
order_00002450,1,credit_card,4,55.77
order_00002451,1,voucher,1,135.28
order_00002452,1,credit_card,1,251.01
order_00002453,1,boleto,1,31.21
order_00002454,1,credit_card,1,56.15
order_00002455,1,credit_card,6,30.01
order_00002456,1,credit_card,3,26.48
order_00002457,1,credit_card,1,33.53
