order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,seller_zip_code_prefix,seller_city,seller_state,payment_value,payment_installments,payment_type,review_score,total_price,order_purchase_month,delivery_time_days,estimated_time_days,delivery_delay_days
order_00000312,1,prod_00000200,sell_00000127,2025-06-29 18:52:32,38.21,3.75,cust_00002209,delivered,2025-06-26 18:52:32,2025-06-27 03:10:16.163126,2025-06-29 21:40:20.408046,2025-07-02 00:59:18.700442,2025-07-16 18:52:32,uniq_00002209,69566,niteroi,RJ,relogios_presentes,36,2538,4,5163,63,16,19,watches_gifts,45968,salvador,BA,270.09,3,credit_card,5.0,41.96,2025-06,5.0,20,-15.0
order_00000312,2,prod_00000519,sell_00000030,2025-06-29 18:52:32,31.46,1.04,cust_00002209,delivered,2025-06-26 18:52:32,2025-06-27 03:10:16.163126,2025-06-29 21:40:20.408046,2025-07-02 00:59:18.700442,2025-07-16 18:52:32,uniq_00002209,69566,niteroi,RJ,moveis_escritorio,36,1443,4,8336,70,17,48,office_furniture,40266,niteroi,RJ,270.09,3,credit_card,5.0,32.5,2025-06,5.0,20,-15.0
order_00000312,3,prod_00000335,sell_00000109,2025-06-30 18:52:32,125.61,9.4,cust_00002209,delivered,2025-06-26 18:52:32,2025-06-27 03:10:16.163126,2025-06-29 21:40:20.408046,2025-07-02 00:59:18.700442,2025-07-16 18:52:32,uniq_00002209,69566,niteroi,RJ,beleza_saude,37,689,5,1385,41,11,12,health_beauty,14813,duque de caxias,RJ,270.09,3,credit_card,5.0,135.01,2025-06,5.0,20,-15.0
order_00000312,4,prod_00000644,sell_00000139,2025-07-03 18:52:32,55.3,5.32,cust_00002209,delivered,2025-06-26 18:52:32,2025-06-27 03:10:16.163126,2025-06-29 21:40:20.408046,2025-07-02 00:59:18.700442,2025-07-16 18:52:32,uniq_00002209,69566,niteroi,RJ,cool_stuff,29,1188,4,1919,15,38,57,cool_stuff,90516,aracaju,SE,270.09,3,credit_card,5.0,60.62,2025-06,5.0,20,-15.0
order_00000313,1,prod_00000251,sell_00000127,2024-03-04 22:12:48,69.06,11.62,cust_00001801,delivered,2024-02-26 22:12:48,2024-02-27 05:05:31.037795,2024-02-29 04:28:21.583115,2024-03-04 06:10:44.947320,2024-03-17 22:12:48,uniq_00001801,27987,sao bernardo do campo,SP,informatica_acessorios,49,1340,3,2666,81,23,45,computers_accessories,45968,salvador,BA,163.98,1,boleto,5.0,80.68,2024-02,6.0,20,-14.0
order_00000313,2,prod_00000318,sell_00000223,2024-03-01 22:12:48,77.13,6.17,cust_00001801,delivered,2024-02-26 22:12:48,2024-02-27 05:05:31.037795,2024-02-29 04:28:21.583115,2024-03-04 06:10:44.947320,2024-03-17 22:12:48,uniq_00001801,27987,sao bernardo do campo,SP,perfumaria,48,1115,2,2547,22,33,9,perfumery,32449,belem,PA,163.98,1,boleto,5.0,83.3,2024-02,6.0,20,-14.0
order_00000314,1,prod_00000430,sell_00000082,2025-01-25 13:28:23,43.27,1.98,cust_00000762,delivered,2025-01-21 13:28:23,2025-01-21 18:11:20.990118,2025-01-23 15:16:17.024166,2025-01-30 17:30:24.244916,2025-02-08 13:28:23,uniq_00000762,54500,guarulhos,SP,papelaria,75,2506,3,1630,32,51,35,stationery,59634,brasilia,DF,45.25,2,credit_card,4.0,45.25,2025-01,9.0,18,-9.0
order_00000315,1,prod_00000572,sell_00000232,2025-06-13 20:00:53,88.78,6.82,cust_00001909,canceled,2025-06-07 20:00:53,,,,2025-06-17 20:00:53,uniq_00001909,20739,guarulhos,SP,eletronicos,77,1868,1,818,27,43,5,electronics,33459,caxias do sul,RS,95.6,1,boleto,,95.6,2025-06,,10,
order_00000316,1,prod_00000433,sell_00000225,2024-11-23 20:51:32,36.04,1.48,cust_00001974,delivered,2024-11-21 20:51:32,2024-11-21 23:04:26.790863,2024-11-25 09:32:47.681293,2024-12-11 10:14:36.373878,2024-12-13 20:51:32,uniq_00001974,34633,belo horizonte,MG,eletronicos,54,2619,2,4993,69,10,7,electronics,80854,duque de caxias,RJ,187.92,1,boleto,4.0,37.519999999999996,2024-11,19.0,22,-3.0
order_00000316,2,prod_00000191,sell_00000030,2024-11-23 20:51:32,91.89,11.97,cust_00001974,delivered,2024-11-21 20:51:32,2024-11-21 23:04:26.790863,2024-11-25 09:32:47.681293,2024-12-11 10:14:36.373878,2024-12-13 20:51:32,uniq_00001974,34633,belo horizonte,MG,bebes,45,1175,3,1488,64,18,17,baby,40266,niteroi,RJ,187.92,1,boleto,4.0,103.86,2024-11,19.0,22,-3.0
order_00000316,3,prod_00000360,sell_00000170,2024-11-25 20:51:32,44.89,1.65,cust_00001974,delivered,2024-11-21 20:51:32,2024-11-21 23:04:26.790863,2024-11-25 09:32:47.681293,2024-12-11 10:14:36.373878,2024-12-13 20:51:32,uniq_00001974,34633,belo horizonte,MG,fashion_bolsas_e_acessorios,38,757,4,14061,97,51,23,fashion_bags_accessories,17342,nova iguacu,RJ,187.92,1,boleto,4.0,46.54,2024-11,19.0,22,-3.0
order_00000317,1,prod_00000364,sell_00000144,2024-06-02 11:18:44,46.51,6.95,cust_00002741,delivered,2024-05-28 11:18:44,2024-05-28 14:59:42.509143,2024-05-29 16:39:52.070547,2024-06-04 04:52:30.336198,2024-06-20 11:18:44,uniq_00002741,59592,sao bernardo do campo,SP,telefonia,31,1520,1,245,22,52,6,telephony,48074,campinas,SP,53.46,1,credit_card,5.0,53.46,2024-05,6.0,23,-17.0
order_00000318,1,prod_00000531,sell_00000017,2024-05-26 05:35:23,109.3,13.47,cust_00000361,delivered,2024-05-20 05:35:23,2024-05-20 09:33:14.737093,2024-05-23 16:04:57.173792,2024-05-27 04:32:51.733666,2024-06-11 05:35:23,uniq_00000361,67091,caxias do sul,RS,beleza_saude,40,793,3,677,77,37,51,health_beauty,34134,rio de janeiro,RJ,122.77,1,credit_card,3.0,122.77,2024-05,6.0,22,-16.0
order_00000319,1,prod_00000525,sell_00000167,2025-03-31 19:31:08,22.92,3.86,cust_00002570,delivered,2025-03-26 19:31:08,2025-03-26 20:35:41.686347,2025-03-28 00:07:04.881135,2025-03-30 23:23:42.275910,2025-04-13 19:31:08,uniq_00002570,12014,santo andre,SP,cool_stuff,55,2753,1,2224,77,27,25,cool_stuff,92208,goiania,GO,99.37,8,credit_card,5.0,26.78,2025-03,4.0,18,-14.0
order_00000319,2,prod_00000224,sell_00000213,2025-03-29 19:31:08,47.88,7.69,cust_00002570,delivered,2025-03-26 19:31:08,2025-03-26 20:35:41.686347,2025-03-28 00:07:04.881135,2025-03-30 23:23:42.275910,2025-04-13 19:31:08,uniq_00002570,12014,santo andre,SP,pet_shop,77,626,1,6562,73,38,22,pet_shop,67817,contagem,MG,99.37,8,credit_card,5.0,55.57,2025-03,4.0,18,-14.0
order_00000319,3,prod_00000670,sell_00000115,2025-03-31 19:31:08,14.95,2.07,cust_00002570,delivered,2025-03-26 19:31:08,2025-03-26 20:35:41.686347,2025-03-28 00:07:04.881135,2025-03-30 23:23:42.275910,2025-04-13 19:31:08,uniq_00002570,12014,santo andre,SP,perfumaria,25,1449,5,2428,90,7,38,perfumery,31146,florianopolis,SC,99.37,8,credit_card,5.0,17.02,2025-03,4.0,18,-14.0
order_00000320,1,prod_00000466,sell_00000090,2025-11-07 02:31:16,90.36,13.75,cust_00002413,delivered,2025-11-05 02:31:16,2025-11-06 07:42:47.226856,2025-11-07 00:03:09.540925,2025-11-08 00:50:05.408684,2025-11-24 02:31:16,uniq_00002413,46780,belo horizonte,MG,telefonia,72,2850,2,4393,81,25,41,telephony,47851,sao bernardo do campo,SP,104.11,1,boleto,4.0,104.11,2025-11,2.0,19,-17.0
order_00000321,1,prod_00000624,sell_00000128,2025-08-16 03:27:38,21.61,2.0,cust_00002699,delivered,2025-08-11 03:27:38,2025-08-11 07:25:01.206651,2025-08-16 08:27:27.693608,2025-08-17 16:14:52.482602,2025-09-01 03:27:38,uniq_00002699,81884,juiz de fora,MG,perfumaria,21,1278,2,28531,15,43,51,perfumery,79081,londrina,PR,67.0,1,boleto,3.0,23.61,2025-08,6.0,21,-15.0
order_00000321,2,prod_00000018,sell_00000025,2025-08-17 03:27:38,40.7,2.69,cust_00002699,delivered,2025-08-11 03:27:38,2025-08-11 07:25:01.206651,2025-08-16 08:27:27.693608,2025-08-17 16:14:52.482602,2025-09-01 03:27:38,uniq_00002699,81884,juiz de fora,MG,bebes,61,589,3,109,85,28,9,baby,34215,uberlandia,MG,67.0,1,boleto,3.0,43.39,2025-08,6.0,21,-15.0
order_00000322,1,prod_00000367,sell_00000014,2025-03-04 15:48:58,108.29,10.78,cust_00001302,delivered,2025-02-28 15:48:58,2025-02-28 17:54:19.683497,2025-03-02 14:29:22.606923,2025-03-06 10:32:11.843693,2025-03-19 15:48:58,uniq_00001302,50425,contagem,MG,construcao_ferramentas_construcao,47,2427,1,1020,31,23,49,construction_tools_construction,96013,curitiba,PR,119.07,10,credit_card,5.0,119.07000000000001,2025-02,5.0,19,-14.0
order_00000323,1,prod_00000127,sell_00000104,2024-11-14 21:59:09,84.44,7.83,cust_00002162,delivered,2024-11-09 21:59:09,2024-11-10 04:20:05.218430,2024-11-11 11:27:17.554493,2024-11-19 01:43:14.544481,2024-12-04 21:59:09,uniq_00002162,17686,niteroi,RJ,fashion_bolsas_e_acessorios,40,2112,3,2614,30,7,35,fashion_bags_accessories,81741,porto alegre,RS,92.27,3,credit_card,4.0,92.27,2024-11,9.0,25,-16.0
order_00000324,1,prod_00000183,sell_00000248,2024-04-22 03:27:01,38.46,2.27,cust_00000177,delivered,2024-04-17 03:27:01,2024-04-17 07:11:12.598035,2024-04-18 01:50:16.506781,2024-04-19 06:26:05.514099,2024-05-08 03:27:01,uniq_00000177,89276,londrina,PR,cool_stuff,69,1342,2,308,15,10,56,cool_stuff,18567,sao paulo,SP,40.73,3,credit_card,4.0,40.730000000000004,2024-04,2.0,21,-19.0
order_00000325,1,prod_00000081,sell_00000246,2024-01-30 02:45:35,54.0,6.03,cust_00001922,delivered,2024-01-25 02:45:35,2024-01-25 06:50:42.795515,2024-01-26 06:10:20.654274,2024-01-28 09:43:03.339605,2024-02-14 02:45:35,uniq_00001922,97486,curitiba,PR,papelaria,24,1068,5,825,92,12,46,stationery,52567,guarulhos,SP,238.97,1,credit_card,5.0,60.03,2024-01,3.0,20,-17.0
order_00000325,2,prod_00000381,sell_00000003,2024-01-30 02:45:35,47.17,3.72,cust_00001922,delivered,2024-01-25 02:45:35,2024-01-25 06:50:42.795515,2024-01-26 06:10:20.654274,2024-01-28 09:43:03.339605,2024-02-14 02:45:35,uniq_00001922,97486,curitiba,PR,telefonia,23,1353,1,1960,39,14,34,telephony,85090,salvador,BA,238.97,1,credit_card,5.0,50.89,2024-01,3.0,20,-17.0
order_00000325,3,prod_00000482,sell_00000232,2024-01-30 02:45:35,34.57,2.86,cust_00001922,delivered,2024-01-25 02:45:35,2024-01-25 06:50:42.795515,2024-01-26 06:10:20.654274,2024-01-28 09:43:03.339605,2024-02-14 02:45:35,uniq_00001922,97486,curitiba,PR,papelaria,43,1882,5,808,25,29,41,stationery,33459,caxias do sul,RS,238.97,1,credit_card,5.0,37.43,2024-01,3.0,20,-17.0
order_00000325,4,prod_00000651,sell_00000210,2024-01-27 02:45:35,82.13,8.49,cust_00001922,delivered,2024-01-25 02:45:35,2024-01-25 06:50:42.795515,2024-01-26 06:10:20.654274,2024-01-28 09:43:03.339605,2024-02-14 02:45:35,uniq_00001922,97486,curitiba,PR,fashion_bolsas_e_acessorios,63,1886,2,2362,23,51,49,fashion_bags_accessories,52058,curitiba,PR,238.97,1,credit_card,5.0,90.61999999999999,2024-01,3.0,20,-17.0
order_00000326,1,prod_00000581,sell_00000202,2024-10-23 08:10:48,128.93,18.79,cust_00001122,delivered,2024-10-21 08:10:48,2024-10-21 16:46:26.735193,2024-10-23 19:23:03.540057,2024-10-25 04:17:47.369140,2024-11-13 08:10:48,uniq_00001122,37168,guarulhos,SP,cool_stuff,72,1355,4,6848,17,39,46,cool_stuff,25182,santo andre,SP,147.72,2,credit_card,3.0,147.72,2024-10,3.0,23,-20.0
order_00000327,1,prod_00000667,sell_00000201,2025-09-29 02:11:05,59.69,9.31,cust_00001160,unavailable,2025-09-24 02:11:05,2025-09-24 03:35:35.358201,,,2025-10-11 02:11:05,uniq_00001160,49110,brasilia,DF,agro_industria_e_comercio,73,1569,1,16826,18,13,41,agro_industry_and_commerce,60801,londrina,PR,69.0,2,credit_card,,69.0,2025-09,,17,
order_00000328,1,prod_00000504,sell_00000041,2025-05-27 22:30:14,37.31,6.33,cust_00002799,delivered,2025-05-20 22:30:14,2025-05-21 03:52:13.945185,2025-05-22 16:19:35.415817,2025-05-28 01:49:03.290184,2025-06-09 22:30:14,uniq_00002799,58679,goiania,GO,bebes,67,2199,5,3306,25,41,7,baby,64138,guarulhos,SP,43.64,2,credit_card,4.0,43.64,2025-05,7.0,20,-13.0
order_00000329,1,prod_00000314,sell_00000077,2025-02-12 08:54:21,202.66,22.31,cust_00001277,delivered,2025-02-08 08:54:21,2025-02-08 10:20:32.476939,2025-02-09 10:53:24.952755,2025-02-13 22:51:34.724131,2025-03-02 08:54:21,uniq_00001277,70689,niteroi,RJ,fashion_bolsas_e_acessorios,54,178,1,1370,80,9,44,fashion_bags_accessories,26193,campinas,SP,224.97,2,credit_card,3.0,224.97,2025-02,5.0,22,-17.0
order_00000330,1,prod_00000572,sell_00000077,2024-09-23 20:29:23,283.94,44.54,cust_00000152,delivered,2024-09-16 20:29:23,2024-09-17 02:07:38.335908,2024-09-18 13:15:16.593246,2024-09-23 13:15:20.624611,2024-09-27 20:29:23,uniq_00000152,85880,campinas,SP,eletronicos,77,1868,1,818,27,43,5,electronics,26193,campinas,SP,328.48,3,credit_card,4.0,328.48,2024-09,6.0,11,-5.0
order_00000331,1,prod_00000038,sell_00000006,2026-01-02 15:39:07,35.85,1.47,cust_00001254,processing,2025-12-28 15:39:07,2025-12-28 16:32:25.559487,,,2026-01-17 15:39:07,uniq_00001254,38477,santo andre,SP,bebes,78,853,2,4116,45,16,22,baby,68873,duque de caxias,RJ,267.92,1,boleto,,37.32,2025-12,,20,
order_00000331,2,prod_00000752,sell_00000046,2026-01-04 15:39:07,61.98,6.07,cust_00001254,processing,2025-12-28 15:39:07,2025-12-28 16:32:25.559487,,,2026-01-17 15:39:07,uniq_00001254,38477,santo andre,SP,moveis_escritorio,78,1697,4,20870,88,34,44,office_furniture,52584,sao bernardo do campo,SP,267.92,1,boleto,,68.05,2025-12,,20,
order_00000331,3,prod_00000288,sell_00000226,2026-01-04 15:39:07,156.32,6.23,cust_00001254,processing,2025-12-28 15:39:07,2025-12-28 16:32:25.559487,,,2026-01-17 15:39:07,uniq_00001254,38477,santo andre,SP,bebes,30,2702,2,374,82,51,44,baby,16648,jaboatao dos guararapes,PE,267.92,1,boleto,,162.54999999999998,2025-12,,20,
order_00000332,1,prod_00000052,sell_00000236,2024-09-30 11:10:20,19.34,1.91,cust_00000428,delivered,2024-09-24 11:10:20,2024-09-24 18:10:01.263056,2024-09-25 07:29:09.494686,2024-09-27 03:43:04.548466,2024-10-10 11:10:20,uniq_00000428,96563,campo grande,MS,moveis_escritorio,73,1767,1,1046,73,12,19,office_furniture,71039,belo horizonte,MG,21.25,4,credit_card,5.0,21.25,2024-09,2.0,16,-14.0
order_00000333,1,prod_00000156,sell_00000102,2025-08-09 19:07:58,37.27,3.02,cust_00002601,delivered,2025-08-04 19:07:58,2025-08-05 23:28:18.153128,2025-08-07 09:10:20.868577,2025-08-22 00:16:57.423348,2025-08-24 19:07:58,uniq_00002601,54825,serra,ES,moveis_decoracao,38,842,4,1921,83,22,47,furniture_decor,88802,rio de janeiro,RJ,40.29,3,credit_card,3.0,40.290000000000006,2025-08,17.0,20,-3.0
order_00000334,1,prod_00000307,sell_00000243,2025-12-07 18:38:28,502.8,74.99,cust_00001223,invoiced,2025-12-02 18:38:28,2025-12-02 20:41:20.999014,,,2025-12-23 18:38:28,uniq_00001223,19046,vitoria,ES,eletronicos,72,1491,3,1592,47,46,12,electronics,90863,salvador,BA,577.79,8,credit_card,,577.79,2025-12,,21,
order_00000335,1,prod_00000008,sell_00000065,2025-11-02 17:39:45,71.67,3.15,cust_00000656,delivered,2025-10-30 17:39:45,2025-10-31 02:49:26.935084,2025-11-03 15:34:21.075884,2025-11-08 12:57:57.519077,2025-11-14 17:39:45,uniq_00000656,69245,rio de janeiro,RJ,utilidades_domesticas,44,1996,4,1862,10,43,5,housewares,70762,niteroi,RJ,74.82,1,voucher,4.0,74.82000000000001,2025-10,8.0,15,-7.0
order_00000336,1,prod_00000520,sell_00000068,2025-11-14 18:06:04,14.96,0.99,cust_00002398,delivered,2025-11-12 18:06:04,2025-11-13 02:25:23.908560,2025-11-13 18:49:20.120882,2025-11-15 11:42:08.186986,2025-12-04 18:06:04,uniq_00002398,53036,sao bernardo do campo,SP,informatica_acessorios,43,345,5,1311,83,26,34,computers_accessories,86735,niteroi,RJ,15.95,5,credit_card,5.0,15.950000000000001,2025-11,2.0,22,-20.0
order_00000337,1,prod_00000621,sell_00000233,2025-10-19 21:10:49,36.29,2.7,cust_00002227,shipped,2025-10-17 21:10:49,2025-10-18 02:11:37.737482,2025-10-18 19:55:00.841428,,2025-10-31 21:10:49,uniq_00002227,69905,recife,PE,moveis_decoracao,22,329,5,2335,18,25,45,furniture_decor,90781,brasilia,DF,38.99,8,credit_card,3.0,38.99,2025-10,,14,
order_00000338,1,prod_00000216,sell_00000058,2024-11-12 07:58:37,126.1,6.83,cust_00000650,delivered,2024-11-06 07:58:37,2024-11-06 16:28:00.119452,2024-11-08 10:53:23.644407,2024-11-11 22:39:20.437471,2024-11-26 07:58:37,uniq_00000650,44782,campinas,SP,beleza_saude,64,1322,3,5600,86,52,33,health_beauty,34884,goiania,GO,132.93,6,credit_card,2.0,132.93,2024-11,5.0,20,-15.0
order_00000339,1,prod_00000757,sell_00000083,2025-05-21 13:34:21,36.61,6.05,cust_00002897,shipped,2025-05-17 13:34:21,2025-05-18 00:04:11.472204,2025-05-20 12:44:49.732512,,2025-06-06 13:34:21,uniq_00002897,44732,campinas,SP,moveis_decoracao,39,332,1,2301,99,38,59,furniture_decor,59886,blumenau,SC,42.66,1,credit_card,3.0,42.66,2025-05,,20,
order_00000340,1,prod_00000469,sell_00000189,2025-07-26 05:01:19,104.04,11.85,cust_00001935,delivered,2025-07-22 05:01:19,2025-07-22 08:18:08.861198,2025-07-27 18:43:36.370726,2025-08-03 06:12:13.195134,2025-08-12 05:01:19,uniq_00001935,32659,sao luis,MA,fashion_bolsas_e_acessorios,75,1295,2,4555,18,5,39,fashion_bags_accessories,32939,cuiaba,MT,115.89,3,credit_card,5.0,115.89,2025-07,12.0,21,-9.0
order_00000341,1,prod_00000379,sell_00000189,2024-04-05 09:34:10,55.82,4.03,cust_00000867,delivered,2024-04-01 09:34:10,2024-04-01 13:06:13.276805,2024-04-03 19:13:04.639820,2024-04-05 22:56:47.817879,2024-04-23 09:34:10,uniq_00000867,59015,santo andre,SP,relogios_presentes,55,2714,3,1257,82,48,30,watches_gifts,32939,cuiaba,MT,148.68,1,credit_card,2.0,59.85,2024-04,4.0,22,-18.0
order_00000341,2,prod_00000251,sell_00000031,2024-04-07 09:34:10,76.96,11.87,cust_00000867,delivered,2024-04-01 09:34:10,2024-04-01 13:06:13.276805,2024-04-03 19:13:04.639820,2024-04-05 22:56:47.817879,2024-04-23 09:34:10,uniq_00000867,59015,santo andre,SP,informatica_acessorios,49,1340,3,2666,81,23,45,computers_accessories,57089,belo horizonte,MG,148.68,1,credit_card,2.0,88.83,2024-04,4.0,22,-18.0
order_00000342,1,prod_00000298,sell_00000068,2024-10-09 05:51:46,31.38,2.69,cust_00002570,delivered,2024-10-02 05:51:46,2024-10-02 14:49:33.918750,2024-10-09 03:47:13.061374,2024-10-10 14:56:04.388546,2024-10-21 05:51:46,uniq_00002570,12014,santo andre,SP,brinquedos,61,194,2,4889,25,43,19,toys,86735,niteroi,RJ,34.07,1,voucher,2.0,34.07,2024-10,8.0,19,-11.0
order_00000343,1,prod_00000678,sell_00000247,2025-02-06 21:43:11,112.38,16.42,cust_00001883,delivered,2025-02-02 21:43:11,2025-02-03 05:57:42.832575,2025-02-07 16:41:49.357951,2025-02-18 08:10:51.200409,2025-02-18 21:43:11,uniq_00001883,48654,sao paulo,SP,telefonia,26,183,1,1005,45,30,14,telephony,73898,brasilia,DF,128.8,4,voucher,5.0,128.8,2025-02,15.0,16,-1.0
order_00000344,1,prod_00000486,sell_00000038,2025-06-25 19:30:28,15.32,1.46,cust_00001081,delivered,2025-06-23 19:30:28,2025-06-23 22:38:28.770763,2025-06-25 22:47:57.005628,2025-07-06 06:32:30.304839,2025-07-16 19:30:28,uniq_00001081,90356,guarulhos,SP,cool_stuff,64,883,5,1623,17,51,57,cool_stuff,35330,campinas,SP,234.88,1,boleto,5.0,16.78,2025-06,12.0,23,-11.0
order_00000344,2,prod_00000436,sell_00000151,2025-06-26 19:30:28,35.61,6.08,cust_00001081,delivered,2025-06-23 19:30:28,2025-06-23 22:38:28.770763,2025-06-25 22:47:57.005628,2025-07-06 06:32:30.304839,2025-07-16 19:30:28,uniq_00001081,90356,guarulhos,SP,cool_stuff,62,1948,1,1394,94,50,52,cool_stuff,83454,teresina,PI,234.88,1,boleto,5.0,41.69,2025-06,12.0,23,-11.0
order_00000344,3,prod_00000113,sell_00000180,2025-06-30 19:30:28,111.48,16.02,cust_00001081,delivered,2025-06-23 19:30:28,2025-06-23 22:38:28.770763,2025-06-25 22:47:57.005628,2025-07-06 06:32:30.304839,2025-07-16 19:30:28,uniq_00001081,90356,guarulhos,SP,automotivo,46,2858,4,1736,12,29,37,auto,34560,sao bernardo do campo,SP,234.88,1,boleto,5.0,127.5,2025-06,12.0,23,-11.0
order_00000344,4,prod_00000380,sell_00000196,2025-06-28 19:30:28,42.41,6.5,cust_00001081,delivered,2025-06-23 19:30:28,2025-06-23 22:38:28.770763,2025-06-25 22:47:57.005628,2025-07-06 06:32:30.304839,2025-07-16 19:30:28,uniq_00001081,90356,guarulhos,SP,bebes,34,1779,5,6555,16,59,56,baby,50679,santo andre,SP,234.88,1,boleto,5.0,48.91,2025-06,12.0,23,-11.0
order_00000345,1,prod_00000088,sell_00000123,2025-06-24 13:19:01,47.07,4.27,cust_00001075,delivered,2025-06-17 13:19:01,2025-06-17 17:44:35.840335,2025-06-19 19:10:18.213348,2025-06-24 14:00:14.573753,2025-07-07 13:19:01,uniq_00001075,15938,vitoria,ES,cama_mesa_banho,25,1166,1,1705,40,57,38,bed_bath_table,18869,juiz de fora,MG,51.34,1,debit_card,5.0,51.34,2025-06,7.0,20,-13.0
order_00000346,1,prod_00000231,sell_00000082,2024-09-16 16:25:43,197.98,29.34,cust_00000822,delivered,2024-09-12 16:25:43,2024-09-12 17:37:37.474981,2024-09-15 19:44:04.295540,2024-09-18 05:29:31.987597,2024-09-24 16:25:43,uniq_00000822,83259,guarulhos,SP,beleza_saude,70,991,5,480,35,50,40,health_beauty,59634,brasilia,DF,334.94,1,boleto,4.0,227.32,2024-09,5.0,12,-7.0
order_00000346,2,prod_00000332,sell_00000001,2024-09-15 16:25:43,44.89,3.59,cust_00000822,delivered,2024-09-12 16:25:43,2024-09-12 17:37:37.474981,2024-09-15 19:44:04.295540,2024-09-18 05:29:31.987597,2024-09-24 16:25:43,uniq_00000822,83259,guarulhos,SP,papelaria,72,2690,5,1853,34,43,6,stationery,78251,sao bernardo do campo,SP,334.94,1,boleto,4.0,48.480000000000004,2024-09,5.0,12,-7.0
order_00000346,3,prod_00000701,sell_00000179,2024-09-15 16:25:43,54.73,4.41,cust_00000822,delivered,2024-09-12 16:25:43,2024-09-12 17:37:37.474981,2024-09-15 19:44:04.295540,2024-09-18 05:29:31.987597,2024-09-24 16:25:43,uniq_00000822,83259,guarulhos,SP,perfumaria,60,2022,3,409,19,5,53,perfumery,89388,santo andre,SP,334.94,1,boleto,4.0,59.14,2024-09,5.0,12,-7.0
order_00000347,1,prod_00000314,sell_00000196,2024-02-27 09:39:11,94.37,16.45,cust_00002936,delivered,2024-02-23 09:39:11,2024-02-23 11:38:40.685131,2024-02-25 06:53:38.147916,2024-02-28 13:40:37.183424,2024-03-13 09:39:11,uniq_00002936,35703,blumenau,SC,fashion_bolsas_e_acessorios,54,178,1,1370,80,9,44,fashion_bags_accessories,50679,santo andre,SP,110.82,8,credit_card,5.0,110.82000000000001,2024-02,5.0,19,-14.0
order_00000348,1,prod_00000730,sell_00000159,2024-02-14 18:23:35,227.01,22.35,cust_00000093,delivered,2024-02-10 18:23:35,2024-02-11 06:16:21.961447,2024-02-11 18:46:30.015361,2024-02-27 21:38:56.016381,2024-02-26 18:23:35,uniq_00000093,36365,santo andre,SP,bebes,22,1516,5,1949,51,46,36,baby,54742,caxias do sul,RS,249.36,1,boleto,5.0,249.35999999999999,2024-02,17.0,16,1.0
order_00000349,1,prod_00000158,sell_00000023,2025-05-19 17:12:06,134.87,10.41,cust_00000314,delivered,2025-05-13 17:12:06,2025-05-14 05:13:38.609607,2025-05-15 12:06:38.477392,2025-05-17 12:26:42.259077,2025-05-31 17:12:06,uniq_00000314,87580,juiz de fora,MG,bebes,78,2703,2,1047,74,59,14,baby,29917,duque de caxias,RJ,145.28,4,credit_card,5.0,145.28,2025-05,3.0,18,-15.0
order_00000350,1,prod_00000319,sell_00000119,2024-07-06 23:46:12,121.65,10.37,cust_00000175,delivered,2024-07-02 23:46:12,2024-07-03 08:57:04.729480,2024-07-05 08:59:16.000218,2024-07-06 15:19:46.595945,2024-07-22 23:46:12,uniq_00000175,82512,sao paulo,SP,eletronicos,77,1181,3,3259,85,17,26,electronics,85886,nova iguacu,RJ,132.02,1,credit_card,4.0,132.02,2024-07,3.0,20,-17.0
